5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,
25,15.0022,11.0514,9.19448,8.17884,7.55369,7.13402,6.83396,6.60919,6.43478,6.29567,6.18227,6.08816,6.0089,5.94132,5.88308,5.83244,5.78806,5.74892,5.71418,5.68319,5.65543,5.63046,5.60792,5.58752,5.56901,5.55218,5.53684,5.52285,5.51008,5.49841,5.48774,5.47799,5.46909,5.46097,5.45358,5.44685,5.44077,5.43527,5.43033,5.42593,5.42203,5.41862,5.41567,5.41317,5.41111,5.40947,5.40825,5.40744,5.40703,5.40703,5.40744,5.40825,5.40947,5.41111,5.41317,5.41567,5.41862,5.42203,5.42593,5.43034,5.43527,5.44077,5.44686,5.45358,5.46097,5.46909,5.47799,5.48774,5.49841,5.51008,5.52285,5.53684,5.55218,5.56901,5.58753,5.60793,5.63046,5.65543,5.68319,5.71418,5.74892,5.78807,5.83244,5.88308,5.94132,6.00891,6.08817,6.18227,6.29568,6.43478,6.60919,6.83396,7.13402,7.55369,8.17884,9.19448,11.0514,15.0022,25,
25,18.9575,15.0089,12.5477,10.9672,9.90192,9.14844,8.59262,8.16802,7.83425,7.56564,7.34526,7.16148,7.00613,6.87329,6.75856,6.65861,6.5709,6.49343,6.4246,6.36316,6.30807,6.25849,6.21371,6.17316,6.13635,6.10286,6.07234,6.04449,6.01905,5.99581,5.97456,5.95514,5.9374,5.92122,5.90648,5.89308,5.88094,5.86998,5.86014,5.85135,5.84358,5.83677,5.83089,5.8259,5.82179,5.81852,5.81608,5.81447,5.81366,5.81366,5.81447,5.81608,5.81852,5.82179,5.8259,5.83089,5.83677,5.84358,5.85136,5.86014,5.86998,5.88094,5.89308,5.90648,5.92122,5.9374,5.95514,5.97456,5.99581,6.01906,6.04449,6.07234,6.10286,6.13635,6.17316,6.21371,6.25849,6.30807,6.36316,6.42461,6.49343,6.5709,6.65862,6.75856,6.87329,7.00614,7.16148,7.34526,7.56565,7.83425,8.16802,8.59262,9.14844,9.90192,10.9672,12.5477,15.0089,18.9575,25,
25,20.8189,17.4791,15.0201,13.2403,11.9383,10.9652,10.2201,9.63602,9.16855,8.7874,8.47163,8.20637,7.98086,7.78715,7.61924,7.47255,7.3435,7.22928,7.12765,7.03678,6.95521,6.88171,6.81527,6.75506,6.70036,6.65056,6.60516,6.56371,6.52584,6.49122,6.45955,6.4306,6.40416,6.38002,6.35803,6.33804,6.31993,6.30357,6.28888,6.27577,6.26416,6.254,6.24521,6.23777,6.23162,6.22674,6.2231,6.22069,6.21948,6.21948,6.22069,6.2231,6.22674,6.23162,6.23777,6.24521,6.254,6.26416,6.27577,6.28888,6.30358,6.31993,6.33805,6.35804,6.38002,6.40416,6.43061,6.45956,6.49122,6.52585,6.56372,6.60517,6.65057,6.70036,6.75507,6.81528,6.88171,6.95521,7.03678,7.12765,7.22929,7.34351,7.47256,7.61925,7.78716,7.98087,8.20637,8.47163,8.78741,9.16855,9.63602,10.2201,10.9652,11.9383,13.2403,15.0201,17.4791,20.8189,25,
25,21.839,19.0685,16.8132,15.0357,13.6459,12.554,11.6864,10.9875,10.4165,9.94379,9.54748,9.2115,8.92379,8.67521,8.45872,8.26885,8.10127,7.95256,7.81992,7.70111,7.59427,7.49786,7.41062,7.33145,7.25947,7.19388,7.13404,7.07937,7.02938,6.98366,6.94183,6.90357,6.8686,6.83668,6.80759,6.78114,6.75716,6.7355,6.71605,6.69868,6.68331,6.66984,6.6582,6.64833,6.64019,6.63372,6.6289,6.6257,6.6241,6.6241,6.6257,6.6289,6.63372,6.64019,6.64834,6.6582,6.66984,6.68331,6.69869,6.71605,6.73551,6.75716,6.78114,6.80759,6.83669,6.86861,6.90358,6.94183,6.98366,7.02939,7.07937,7.13404,7.19388,7.25947,7.33146,7.41062,7.49787,7.59427,7.70111,7.81992,7.95256,8.10128,8.26886,8.45873,8.67522,8.9238,9.21151,9.54749,9.94379,10.4165,10.9875,11.6864,12.554,13.6459,15.0357,16.8132,19.0685,21.839,25,
25,22.4686,20.1427,18.1285,16.4432,15.0557,13.9185,12.9839,12.211,11.5663,11.0237,10.563,10.1684,9.8276,9.53118,9.27158,9.04285,8.84019,8.65975,8.49837,8.35346,8.22289,8.10486,7.99788,7.90067,7.81217,7.73145,7.65773,7.59033,7.52866,7.47221,7.42053,7.37325,7.33,7.29051,7.25451,7.22175,7.19206,7.16523,7.14113,7.11961,7.10055,7.08385,7.06942,7.05718,7.04708,7.03905,7.03307,7.0291,7.02712,7.02712,7.0291,7.03307,7.03906,7.04708,7.05718,7.06942,7.08385,7.10055,7.11961,7.14113,7.16524,7.19206,7.22176,7.25451,7.29052,7.33001,7.37325,7.42054,7.47222,7.52867,7.59034,7.65774,7.73146,7.81218,7.90068,7.99788,8.10487,8.22289,8.35347,8.49837,8.65976,8.8402,9.04286,9.27159,9.53119,9.82761,10.1684,10.563,11.0238,11.5663,12.211,12.9839,13.9185,15.0557,16.4432,18.1285,20.1427,22.4686,25,
25,22.8927,20.9051,19.1151,17.553,16.2153,15.0803,14.1199,13.3062,12.6139,12.0219,11.5124,11.0713,10.6871,10.3503,10.0536,9.79077,9.5569,9.34788,9.16035,8.99149,8.83897,8.70081,8.57536,8.46118,8.35709,8.26203,8.17511,8.09557,8.02272,7.95599,7.89485,7.83888,7.78766,7.74086,7.69817,7.65932,7.62408,7.59225,7.56363,7.53807,7.51543,7.49558,7.47844,7.4639,7.45189,7.44235,7.43524,7.43052,7.42816,7.42816,7.43052,7.43524,7.44235,7.45189,7.4639,7.47844,7.49559,7.51543,7.53807,7.56363,7.59225,7.62409,7.65933,7.69817,7.74086,7.78767,7.83888,7.89486,7.95599,8.02273,8.09558,8.17512,8.26204,8.3571,8.46119,8.57536,8.70082,8.83897,8.9915,9.16035,9.34789,9.55691,9.79078,10.0536,10.3503,10.6871,11.0714,11.5125,12.0219,12.6139,13.3062,14.1199,15.0803,16.2153,17.553,19.1151,20.9051,22.8927,25,
25,23.1973,21.4698,19.8736,18.4385,17.1721,16.0674,15.1093,14.2799,13.5614,12.9374,12.3935,11.9175,11.499,11.1294,10.8017,10.5098,10.2487,10.0145,9.80364,9.61318,9.44068,9.28407,9.14155,9.01162,8.89297,8.78446,8.68513,8.59411,8.51067,8.43416,8.36402,8.29974,8.2409,8.18709,8.13799,8.09328,8.05271,8.01604,7.98307,7.95361,7.92751,7.90463,7.88485,7.86808,7.85422,7.84322,7.83501,7.82957,7.82685,7.82685,7.82957,7.83502,7.84322,7.85423,7.86808,7.88486,7.90463,7.92752,7.95362,7.98308,8.01605,8.05272,8.09329,8.13799,8.1871,8.24091,8.29975,8.36403,8.43417,8.51068,8.59412,8.68513,8.78447,8.89298,9.01163,9.14156,9.28407,9.44069,9.61319,9.80365,10.0145,10.2488,10.5098,10.8017,11.1295,11.499,11.9175,12.3936,12.9374,13.5614,14.2799,15.1093,16.0674,17.1722,18.4385,19.8736,21.4698,23.1973,25,
25,23.4265,21.9033,20.471,19.1552,17.9674,16.9079,15.9698,15.1427,14.4144,13.7729,13.2068,12.7061,12.262,11.8668,11.5139,11.1978,10.9138,10.6578,10.4265,10.2169,10.0265,9.85322,9.69517,9.55079,9.41871,9.29773,9.18682,9.08507,8.99168,8.90597,8.82732,8.75519,8.6891,8.62863,8.57341,8.52311,8.47744,8.43615,8.399,8.3658,8.33637,8.31057,8.28827,8.26934,8.25371,8.24129,8.23203,8.22588,8.22282,8.22282,8.22589,8.23204,8.2413,8.25371,8.26935,8.28827,8.31058,8.33638,8.3658,8.399,8.43615,8.47745,8.52312,8.57341,8.62864,8.68911,8.7552,8.82733,8.90598,8.99169,9.08508,9.18683,9.29774,9.41872,9.5508,9.69518,9.85323,10.0265,10.2169,10.4265,10.6579,10.9138,11.1978,11.5139,11.8668,12.262,12.7061,13.2068,13.7729,14.4144,15.1427,15.9699,16.9079,17.9674,19.1552,20.471,21.9033,23.4265,25,
25,23.6054,22.246,20.9519,19.744,18.6344,17.6269,16.7195,15.9067,15.1806,14.5328,13.9547,13.4382,12.9761,12.5618,12.1893,11.8538,11.5508,11.2765,11.0277,10.8014,10.5953,10.4071,10.2351,10.0777,9.93334,9.80093,9.67935,9.56766,9.46503,9.37073,9.2841,9.20459,9.13167,9.06491,9.00391,8.94831,8.8978,8.8521,8.81098,8.77421,8.74161,8.71302,8.6883,8.66732,8.64999,8.63622,8.62594,8.61912,8.61572,8.61572,8.61912,8.62595,8.63622,8.64999,8.66732,8.6883,8.71303,8.74162,8.77422,8.81098,8.85211,8.8978,8.94831,9.00392,9.06492,9.13168,9.2046,9.28411,9.37074,9.46504,9.56767,9.67936,9.80094,9.93335,10.0777,10.2351,10.4071,10.5953,10.8014,11.0277,11.2765,11.5508,11.8538,12.1894,12.5618,12.9761,13.4382,13.9547,14.5328,15.1806,15.9067,16.7196,17.6269,18.6344,19.744,20.9519,22.246,23.6054,25,
